"stopTag","stopName","latitude","longitude","routeTags"
"1222","Roncesvalles Ave At Boustead Ave North Side","43.65317","-79.45155","304,504,505"
"4870","Sheppard Ave East At Pharmacy Ave","43.77668","-79.31757","385,324,985,85"
"2462","King St West At Strachan Ave","43.64213","-79.41178","304,504,508"
"10142","Eglinton Ave East At Mason Rd","43.74158","-79.22548","334,116,86"
"8177","Kingston Rd At Lawrence Ave East","43.76736","-79.18959","12,334,986,86,905"
"4105","Donlands Ave At Sammon Ave","43.68573","-79.33938","56"
"10043","Jane St At Haney Ave","43.67383","-79.49454","35,335"
"5251","Broadview Ave At Pretoria Ave","43.67852","-79.35848","8,62,87"
"5762","St Regis Cres (South) At Bakersfield St West Side","43.75523","-79.4811","107"
"8115","The East Mall At Rathburn Rd","43.65476","-79.564","111"
"1131","9350 Markham Rd","43.894","-79.26467","102"
"8815","York Mills Rd At Fenn Ave","43.74713","-79.38888","122,115,95,395"
"9893","York Mills Rd At Fenn Ave","43.74693","-79.38907","122,115,95,395"
"711","Kingston Rd At McNab Blvd East Side","43.72889","-79.22786","12,102,86"
"2698","Cosburn Ave At Woodbine Ave","43.69651","-79.31728","87"
"8544","Islington Ave At Ridgevalley Cres North Side","43.67211","-79.53538","37,337"
"4825","Opposite 555 Sheppard Ave West","43.75612","-79.43537","84,384"
"9049","Pritchard Ave At Jane St","43.66963","-79.49261","79"
"10306","Evans Ave At Brown'S Line","43.61044","-79.54945","123,15,315"
"23889","King St West At University Ave East Side - St Andrew Station","43.64773","-79.38417","304,503,504,508"
"2221","Warden Ave At Manhattan Dr","43.75211","-79.29761","68"
"3571","Midland Ave At Prudential Dr","43.74949","-79.26425","57"
"8036","Eglinton Ave East At Kingston Rd","43.7438","-79.21213","334,116,86"
"7607","Opposite 700 Arrow Rd","43.74541","-79.52931","99,84"
"1028","Wilson Ave At Avenue Rd","43.7397","-79.4219","396,165,996,96"
"322","Eglinton Ave East At Markham Rd West Side","43.74317","-79.21963","334,116,986,86,905"
"5956","Bay St At Bloor St West - Bay Station","43.67001","-79.38972","19"
"4911","Grand Ave At Portland St","43.62118","-79.49172","76"
"3718","Davenport Rd At Salem Ave","43.67407","-79.4368","127"
"14085","Pleasant View Dr At Clipper Rd","43.78551","-79.32905","169"
"23886","King St West At Bay St West Side","43.64862","-79.38062","304,503,504,508"
"14650","St Clair Ave West At Winona Dr East Side","43.68023","-79.4321","312,512"
"14716","Staines Rd At Solstice Dr","43.83663","-79.2316","353,953,53"
"1705","Sheppard Ave East At Atrium Lane","43.8009","-79.15031","85"
"2266","Eastern Ave At Minto St East Side (Post Office)","43.6629","-79.32325","31"
"6410","Milner Ave At Shadowood Crt","43.79866","-79.20299","132"
"3151","Mt Pleasant Rd At Sherwood Ave","43.71516","-79.3928","74"
"1135","98 Toryork Dr","43.7558","-79.5493","36"
"14201","Eglinton West Station","43.69945","-79.4359","32"
"9022","Royal York Rd At Melrose St South Side","43.61992","-79.50002","76"
"4471","Leslie St At Old Cummer Ave - Old Cummer Go Station","43.79403","-79.36909","51"
"351","Ellesmere Rd At McCowan Rd East Side","43.77225","-79.25047","133,38"
"6650","Pharmacy Ave At Princeway Dr","43.753","-79.30845","67"
"4623","Coxwell Ave At Glebeholme Blvd","43.68586","-79.32474","322,70"
"23977","665 Trethewey Dr","43.69713","-79.49808","171,32"
"9262","Yonge St At Alcorn Ave - Summerhill Station","43.6822","-79.39178","320,97"
"6135","St Clair Ave West At Lansdowne Ave","43.67642","-79.45041","312,512"
"9850","Main St At Gerrard St East","43.68379","-79.30005","64"
"1327","Lawrence Ave East At Howden Rd","43.74699","-79.28782","354,54"
"1935","Scarlett Rd At Lawrence Ave West","43.69799","-79.52291","79"
"3825","The Donway West At Lawrence Ave East","43.73627","-79.34629","162"
"6207","Dynamic Dr At Passmore Ave","43.82977","-79.25329","102"
"1724","Jane St At Trethewey Dr","43.6973","-79.50216","35,335,935,171"
"3652","Annette St At Clendenan Ave","43.66232","-79.4721","26"
"4176","Opposite 225 Rexdale Blvd","43.7125","-79.57473","37"
"3169","Pearson Airport Terminal 3 (Arrivals Level Columns C8-C12)","43.68681","-79.62093","352,332,300,952,900,52"
"6170","Bloor St West At Islington Ave","43.64447","-79.52367","110,300"
"8522","Keele St At Yore Rd","43.69209","-79.47439","341,41"
"8615","Avenue Rd At St Clair Ave West","43.68674","-79.40173","13"
"14109","La Rose Ave At Royal York Rd East Side","43.68423","-79.52675","73"
"8146","Sheppard Ave East At Clairtrell Rd","43.76589","-79.39033","385,85"
"9013","Finchdene Sq At Pullman Crt","43.82051","-79.23776","134,339"
"8015","Sherbourne St At Gerrard St East","43.66137","-79.37238","75"
"4864","Gary Dr At Lockerbie Ave","43.71158","-79.51625","59"
"15143","King St East At Ontario St","43.65165","-79.36617","304,503,504,508"
"3591","Opposite 125 Norfinch Dr","43.76326","-79.52975","84"
"7241","1155 Albion Rd","43.73759","-79.5682","73"
"9448","Burnhamthorpe Rd At Mulgrove Dr","43.64429","-79.56875","50"
"5178","McNicoll Ave At Middlefield Rd","43.81994","-79.26238","42"
"1906","Rathburn Rd At Elmcrest Rd","43.64767","-79.58667","48"
"5799","2265 Jane St","43.72753","-79.51011","35,335,120"
"3850","Dufferin St At Steeles Ave West South Side","43.78671","-79.47025","105,329"
"8494","Hullmar Dr At Gosford Blvd","43.76185","-79.52131","35"
"1581","King St East At Ontario St","43.65186","-79.36588","304,503,504,508"
"10049","Military Trail At Gladys Rd","43.78307","-79.17919","38"
"23898","King St East At Church St East Side","43.64998","-79.37383","304,503,504,508"
"8793","Ellesmere Rd At Highland Creek Park","43.78898","-79.17881","95,905,395"
"7538","Glencairn Ave At Glenmount Ave","43.71196","-79.43016","14"
"7742","Finch Ave East At Kenneth Ave","43.78058","-79.41221","39,339"
"6147","Mortimer Ave At Roosevelt Rd","43.69002","-79.3293","62"
"1905","Culford Rd At Gulliver Rd","43.69799","-79.48399","59"
"24189","Cosburn Ave At Donlands Ave","43.69092","-79.34178","322,87"
"802","Hullmar Dr At Bamford Cres","43.76851","-79.52891","35"
"8084","Warden Ave At Glen Springs Dr","43.80465","-79.32002","68,324"
"9883","Cummer Ave At Snowcrest Ave (West)","43.7936","-79.38791","42"
"13982","41 Torbarrie Rd","43.72175","-79.52192","119"
"8555","Dufferin St At Martin Ross Ave","43.77508","-79.46829","105,329"
"9710","Leslie St At Overland Dr","43.73019","-79.35434","51,54"
"3857","Middlefield Rd At Select Ave","43.82958","-79.26657","130"
"2054","Finch Ave East At Sandhurst Cir (East)","43.80866","-79.26299","39,339,939"
"10040","Roselawn Ave At Bathurst St","43.7053","-79.42609","14"
"8430","Oakwood Ave At Rosemount Ave","43.67818","-79.4354","363,161,63"
"1064","Guildwood Pkwy At Scarcliff Gardens","43.7511","-79.18309","116"
"8934","The Westway At Islington Ave","43.688488","-79.54318","52"
"1073","Lake Shore Blvd West At Thirty Seventh St","43.59333","-79.53835","110,301,501,508"
"2939","Royal York Rd At Van Dusen Blvd","43.64425","-79.51014","15,315,76"
"9678","400 Evans Ave","43.61538","-79.52849","15,315"
"4784","Gary Dr At Yelland St","43.70894","-79.52798","59"
"8192","McCowan Rd At Anson Ave","43.72664","-79.23325","9"
"8607","Finch Ave East At Wilfred Ave","43.78265","-79.40199","39,339"
"2340","Parkside Dr At The Queensway North Side","43.63988","-79.45406","80"
"24353","1161 Royal York Rd","43.66192","-79.51796","48,73"
"4400","Bay St At Queen St West","43.6519","-79.38217","19"
"9131","Pharmacy Ave At Steeles Ave East South Side","43.81629","-79.33639","167"
"9617","Steeles Ave East At Opposite Walkway To Dairis Cres","43.82896","-79.28354","353,53"
"3622","Driftwood Ave At Driftwood Crt","43.76699","-79.5152","108"
"7489","Warden Ave At Denison St North Side","43.82792","-79.32652","68"
"15125","Bathurst St At Lennox St","43.6639","-79.41081","511,307"
"4136","Highland Ave At Roxborough Dr East Side","43.68181","-79.3765","82,75"
"3309","Wilson Ave At Bathurst St","43.73748","-79.43376","396,165,96"
"7510","Heathrow Dr At Chesham Dr","43.72671","-79.50501","120"
"7847","Lake Shore Blvd West At Royal York Rd","43.6035","-79.49324","301,501"
"6867","St Clair Ave East At Glenburn Ave","43.70851","-79.29844","23,8"
"7199","McNicoll Ave At Leslie St","43.80145","-79.37045","42"
"5429","Victoria Park Ave At Ivordale Cres (South)","43.75276","-79.31333","24,324"
"5626","St Clair Ave East At Santamonica Blvd","43.71322","-79.27642","69,102,16,17,9"
"9974","York Mills Rd At Scarsdale Rd","43.75366","-79.35743","122,95,395"
"7889","75 Tandridge Cres","43.72896","-79.546","118"
"9305","Ellis Ave At Lake Shore Blvd West North Side","43.63681","-79.46556","80"
"4795","Wilson Ave At Allard Ave","43.73772","-79.42954","396,165,96"
"462","Exhibition Loop At Manitoba Dr","43.63651","-79.41471","509"
"1267","St Clair Ave East At Maybourne Ave","43.70932","-79.29384","8"
"5085","Morningview Trail At Sewells Rd","43.81995","-79.201","39,131"
"3708","The Queensway At Park Lawn Rd","43.62922","-79.49011","80"
"3738","Rexdale Blvd At Queen'S Plate Dr (East) East Side","43.71623","-79.592","37"
"4311","Barkdene Hills At Gradwell Dr","43.716","-79.23581","12"
"23906","Opposite 660 Supertest Rd","43.77605","-79.47759","107"
"8072","O'Connor Dr At Cranborne Ave","43.72314","-79.30282","70"
"24448","Weston Rd At Lawrence Ave West","43.70016","-79.51655","89,989"
"2655","Deauville Lane At Grenoble Dr South Side","43.71612","-79.33018","34,100"
"12917","Opposite 35 Carl Hall Rd","43.74713","-79.47917","101"
"8472","Giltspur Dr At Magellan Dr","43.73539","-79.50836","120"
"746","Queen St East At Jones Ave","43.66278","-79.33257","301,501,503"
"1803","Victoria Park Ave At Draycott Dr South Side","43.73199","-79.30583","24,324"
"6959","Sewells Rd At Hupfield Trail West Side","43.81443","-79.21354","132"
"3463","Bayview Ave At Millwood Rd","43.70434","-79.37473","11"
"6240","Royal York Rd At Glendarling Rd","43.671","-79.52164","73"
"6045","Yonge St At Glenforest Rd North Side","43.73064","-79.40354","320,97"
"3844","Pape Ave At Wroxeter Ave","43.67522","-79.34344","325,304,72"
"8411","Wilson Ave At Julian Rd West Side - Humber River Hospital","43.72467","-79.49149","396,165,996,118,119,96"
"6265","Bathurst St At Prince Charles Dr South Side","43.72452","-79.43108","7,307"
"10351","Ellesmere Rd At Meadowvale Rd","43.79231","-79.16384","95"
"9457","Spanbridge Rd At Grenoble Dr East Side","43.71282","-79.32649","34"
"704","Queen St West At Soho St","43.64947","-79.39329","301,501"
"6028","Dundas St West At Prince Edward Dr North","43.66081","-79.5103","40"
"1697","York Mills Rd At Upper Highland Cres","43.74554","-79.39636","122,115,95,395"
"1004","125 Milner Ave","43.78526","-79.24608","132"
"5418","Symington Ave At Wallace Ave","43.66119","-79.44924","168"
"15128","Queen St East At Woodfield Rd","43.665348","-79.32117","301,501,503,505"
"24269","Laird Dr At Commercial Rd South Side","43.70829","-79.36281","56"
"14371","Murray Ross Pkwy At Sentinel Rd East Side","43.76493","-79.50028","341,41"
"8621","St Clair Ave West At Mould Ave","43.66831","-79.48685","79,189,312"
"3452","Harold Evans Cres At Gordon Baker Rd East Side","43.80497","-79.34423","39"
"5532","Kingston Rd At Manderley Dr","43.68907","-79.26911","12,69,302"
"1436","Finch Ave East At Middlefield Rd","43.80972","-79.25791","39,339,939"
"15032","Kingston Rd At Queensbury Ave","43.68557","-79.27429","12,302"
"9228","The Esplanade At Lower Sherbourne St","43.64889","-79.36768","121,75"
"312","Eglinton Ave East At Bayview Ave East Side","43.71111","-79.37637","34,56,354,334,51,54"
"4287","951 Martin Grove Rd","43.69512","-79.57235","46"
"536","Sheppard Ave West At Jane St East Side","43.73937","-79.51258","984,84,384"
"615","Parliament St At Gerrard St East","43.66205","-79.36717","306,506"
"661","Jane St At Trethewey Dr","43.69782","-79.50258","35,335,935"
"10313","Weston Rd At Jubilee Cres","43.72585","-79.53559","165,989"
"4101","Davean Dr At Bannatyne Dr","43.76042","-79.36861","115"
"8198","Foxwell St At Jane St","43.67151","-79.49397","79,189"
"24323","The East Mall At Gibbs Rd","43.63852","-79.55736","111,300"
"7729","Martin Grove Rd At Rexdale Blvd South Side","43.71357","-79.58113","46"
"9129","Lawrence Ave East At Kennedy Rd East Side","43.74948","-79.27428","354,54"
"9558","Rangoon Rd At Hagersville Crt North Side","43.664","-79.57751","112"
"10256","113 Valley Woods Rd","43.75896","-79.33278","91"
"1658","St Clair Ave East At Denvale Rd","43.70438","-79.31837","93"
"9215","Lawrence Ave East At Townley Ave","43.74283","-79.30707","354,54"
"9861","The Bridle Path At Suncrest Dr North Side","43.72675","-79.36019","162"
"8738","Huntingwood Dr At Belgreen Ave East Side","43.79552","-79.29022","169"
"8578","Jane St At Colbeck St","43.65335","-79.48621","55,35,26,335"
"14954","Bayview Ave At Brenham Cres","43.79619","-79.39456","11"
"4025","Caledonia Rd At Rogers Rd","43.68288","-79.45784","47"
"6181","McNicoll Ave At Cleadon Rd","43.81444","-79.28617","42"
"9151","Leslie St At York Mills Rd","43.75271","-79.35974","51"
"1701","Morningside Ave At Casebridge Crt","43.80878","-79.20249","116"
"4239","Fenelon Dr At Graydon Hall Dr","43.76344","-79.33892","122"
"3405","Don Mills Rd At Cliffwood Rd (North)","43.80696","-79.35662","25,325"
"1641","Finch Ave East At Alamosa Dr","43.78901","-79.37346","39,339"
"14348","Lake Shore Blvd West At Legion Rd","43.62036","-79.48384","176"
"15071","Sheppard Ave East At Midland Ave","43.78523","-79.27967","385,985,85"
"3792","Pharmacy Ave At Singleton Rd","43.73139","-79.29971","67"
"1529","Kingston Rd At Birchcliff Ave","43.69161","-79.26466","12,69,302"
"890","Wicksteed Ave At Laird Dr","43.71048","-79.36332","88"
"2880","Rathburn Rd At Ravenscrest Dr","43.65849","-79.54941","48"
"14075","600 Clayson Rd","43.72656","-79.52847","119"
"10341","Humberwood Blvd At Hullrick Dr (South)","43.722","-79.61303","37,336"
"7548","McLevin Ave At Tapscott Rd","43.80495","-79.22685","131"
"1398","King St West At Dowling Ave","43.63655","-79.43872","304,504,508"
"9990","Signet Dr At Fenmar Dr","43.75835","-79.53873","84"
"6886","Bayview Ave At Finch Ave East North Side","43.78561","-79.39214","11"
"5866","Albion Rd At Islington Ave","43.73714","-79.56552","73"
"10190","Cosburn Ave At Cedarvale Ave","43.69671","-79.31576","87"
"6620","Culford Rd At Gracefield Ave","43.70979","-79.48935","59"
"7830","Queen St West At Beaty Ave","43.6396","-79.44127","301,501"
"3651","Steeles Ave West Loop At Martin Grove Rd","43.756668","-79.60784","396,46,960,60,927"
"10038","Middlefield Rd Loop At Steeles Ave East","43.83514","-79.26828","130"
"6471","Davenport Rd At Laughton Ave","43.6702","-79.45596","168,127"
"14237","Kipling Station","43.63747","-79.53581","123"
"8452","Yonge St At Yonge Blvd South Side","43.73399","-79.40461","320,97"
"6707","Dixon Rd At Royal York Rd East Side","43.69982","-79.53364","952,52"
"9007","Silverdale Cres At York Mills Rd South Side","43.75661","-79.34124","91"
"2736","Weston Rd At Rogers Rd","43.68129","-79.47626","89,989"
"5922","Sheppard Ave East At Meadowvale Rd East Side","43.80844","-79.16987","85"
"641","Front St West At Bay St East Side - Union Station","43.646","-79.37852","121,72"
"2155","Ossington Ave At Dundas St West North Side","43.64972","-79.42079","363,63"
"2274","Pharmacy Ave At Rosita Cres North Side","43.71214","-79.2918","67"
"6447","Mt Pleasant Rd At Glengowan Rd","43.72072","-79.39517","74"
"24476","Opposite 3574 Eglinton Ave West","43.68626","-79.49217","332,32"
"2089","777 Kipling Ave","43.62927","-79.52994","44"
"5536","Huntingwood Dr At Harfleur Rd","43.79102","-79.29944","169"
"24303","Dundas St West At Summerland Ter","43.64312","-79.53271","40"
"5548","Dundas St West At Pacific Ave","43.66539","-79.46871","312,40"
"279","Don Mills Rd At Van Horne Ave","43.78725","-79.35278","25,325,925"
"14238","Kipling Station","43.63758","-79.53568","300,900"
"3685","Prince Edward Dr South At Edgemore Dr North Side","43.64553","-79.50402","66"
"9216","Finch Ave West At Driftwood Ave","43.75819","-79.51326","36,336"
"1266","Yonge St At Elmwood Ave","43.766468","-79.41202","320,97"
"1390","Yonge St At Glengrove Ave East","43.71931","-79.40092","320,97"
"4534","Humberwood Blvd Loop At View Green Cres","43.72447","-79.62123","36,37,336"
"1027","Kipling Ave At Penlea Ave","43.7403","-79.58042","45,945"
"2792","Finch Ave West At Walkway To Farr Ave","43.74373","-79.57954","36,336"
"7871","Jones Ave At Gerrard St East North Side","43.6696","-79.33565","83"
"4904","Dundas St West At Keele St","43.66547","-79.46432","312,40"
"9246","Ellesmere Rd At Calthorpe Ave","43.78831","-79.1809","95,395"
"2005","Bathurst St At Melrose Ave","43.72724","-79.4315","7,307"
"2596","Eglinton Ave West At Kipling Ave","43.67701","-79.55118","332,32"
"9304","Laurentide Dr At Three Valleys Dr","43.75177","-79.33678","91"
"9820","St Phillips Rd At Riverview Heights","43.70331","-79.53193","73"
"1396","Royal York Rd At Trehorne Dr South Side","43.69004","-79.53012","73"
"5470","Ellesmere Rd At Pharmacy Ave","43.75918","-79.31007","995,996,95,395"
"1855","McCowan Rd At Walkway To Alanbull Sq","43.81998","-79.27299","302,129"
"3223","Greenwin Village Rd At Bathurst St","43.79086","-79.44464","7,307"
"6305","Underwood Ave At Varsity Rd","43.65992","-79.49518","55"
"3247","St Clair Ave West At Wychwood Ave","43.68231","-79.42311","312,126,512"
"23978","665 Trethewey Dr","43.69729","-79.49767","32"
"3963","Toba Dr At Fifeshire Rd","43.75623","-79.39001","78"
"6259","Gerrard St East At River St","43.66356","-79.35933","306,506"
"8151","Sheppard Ave East At Settlers Rd","43.7748","-79.32644","385,167,169,85"
"3992","Brenyon Way At Foregate Ave","43.80166","-79.20726","132"
"5095","Islington Ave At Eglinton Ave West","43.67969","-79.53874","37,337,937"
"14599","35 Claireville Dr","43.73729","-79.62155","96"
"7097","McRae Dr At Sutherland Dr","43.70842","-79.36551","88"
"14127","Markham Rd At Select Ave","43.83324","-79.25076","102"
"850","Raab Blvd At Hospital Rd West Side (K & L Wings)","43.72258","-79.3762","352,11,124"
"6642","Pharmacy Ave At Gordon Baker Rd","43.81198","-79.33442","167"
"8897","Yonge St At Broadway Ave","43.70945","-79.39881","320,97"
"5165","Dufferin St At Finch Ave West","43.76917","-79.46719","105,329"
"15329","Fort York Blvd At Bastion St East Side","43.63749","-79.40351","307"
"1819","Sheppard Ave West At Wilson Heights Blvd","43.75144","-79.45703","984,84,384"
"9805","Eglinton Ave West At Gabian Way","43.69187","-79.46735","332,32"
"2487","Driftwood Ave At Laskay Cres","43.76331","-79.51526","108"
"7996","Martin Grove Rd At Vulcan St","43.70493","-79.57681","46"
"8663","55 Bridgeland Ave","43.72634","-79.46027","47"
"14217","Islington Station","43.64516","-79.52484","337"
"4669","Opposite 5600 Finch Ave East","43.81355","-79.23996","134,39,339,939"
"5841","Victoria Park Ave At Stamford Sq","43.7106","-79.29659","24,324"
"7969","Morningview Trail At Gennela Sq","43.81447","-79.20293","131"
"6534","Markham Rd At Turbina Ave","43.82745","-79.24955","102"
"8333","North Queen St At Nova Rd","43.61629","-79.55714","123"
"9276","Triton Rd At McCowan Rd","43.77529","-79.25297","132,133,134,169,16,38,129,9,913,130,131"
"5813","Weston Rd At Cardell Ave","43.7098","-79.53473","89,73"
"24363","Dundas St West At Clendenan Ave","43.66561","-79.47383","312,40,30"
"9264","Brimley Rd At Largo Lane South Side","43.7471","-79.2528","21"
"1987","Pape Ave At Danforth Ave","43.679058","-79.34499","325,304,72"
"5264","Horner Ave At Delta St West Side","43.60378","-79.53642","110"
"5068","Humber Blvd At Louvain St","43.68089","-79.48196","161"
"8175","St Regis Cres North At Bakersfield St","43.75704","-79.48107","107"
"1693","Finch Ave East At Tapscott Rd","43.81406","-79.23733","134"
"2439","Yonge St At King St East - King Station","43.64905","-79.37775","320"
"9728","The West Mall At Rathburn Rd South Side","43.65262","-79.5725","112"
"6365","Finch Ave East At Dudley Ave","43.78117","-79.40962","39,339"
"1895","Jane St At Goldwin Ave South Side","43.68901","-79.50042","35,335,32"
"6705","Victoria Park Ave At Esquire Rd","43.77342","-79.32196","24,167,324"
"14852","Parliament St At Mill St","43.65027","-79.36228","365,65"
"3930","Royal York Rd At Albani St","43.60434","-79.49351","76"
"3036","Martin Grove Rd At Sedgeley Dr","43.67929","-79.56515","111,46"
"9947","Sheppard Ave West At Senlac Rd","43.75877","-79.42288","84,384"
"349","Ellesmere Rd At East Service Rd","43.76738","-79.2731","95,395"
"6124","Sheppard Ave West At Don River Blvd West Side","43.7566","-79.43331","84,384"
"7523","McCowan Rd At McNicoll Ave","43.81813","-79.27221","302,129"
"14044","Jane St At Ardagh St","43.65587","-79.48724","55,35,26,335"
"8259","Morningside Ave At Ling Rd","43.7665","-79.1855","116"
"1078","Royalcrest Rd At Martin Grove Rd West Side","43.75221","-79.59995","927"
"8834","Attwell Dr At Farnboro Rd","43.69134","-79.58742","112,927"
"8347","Dufferin St At Geary Ave","43.66982","-79.43968","29,329"
"9901","Lesmill Rd At Valleybrook Dr","43.75777","-79.35488","122"
"520","Rogers Rd At Keele St","43.68219","-79.47132","168,161"
"3883","Pharmacy Ave At Brian Ave","43.74614","-79.30569","67"
"6208","Yonge St At Finch Ave East","43.77959","-79.41533","320,97"
"15326","Fort York Blvd At Fleet St","43.63652","-79.40699","307"
"1884","2901 Jane St","43.7529","-79.51641","35,335"
"5366","Bayview Ave At Holmes Ave","43.78302","-79.39182","11"
"1040","2395 Bayview Ave - Bob Rumball Centre For The Deaf","43.73395","-79.38127","11,162"
"4300","Ellesmere Rd At Birkdale Rd","43.76879","-79.26662","95,395"
"4337","Bedford Rd At Lowther Ave","43.67042","-79.39836","26"
"1667","Leslie St At Greyhound Dr South Side","43.79203","-79.36863","51"
"8952","Bloor St West At Shaver Ave South East Side","43.63896","-79.54742","300,49"
"10391","14 Carluke Cres","43.76045","-79.39165","78"
"5697","Senlac Rd At York Cemetery","43.76378","-79.42473","98"
"6088","Coxwell Ave At Earl Haig Ave","43.68132","-79.32284","22,322"
"3842","Richmond St West At Yonge St West Side","43.65165","-79.37937","301,501"
"8032","Sheppard Ave East At Midland Ave","43.78511","-79.27904","385,985,85"
"8468","Grand Ave At Manitoba St South Side","43.62318","-79.49257","76"
"6812","Steeles Ave East At Paul Markway East Side","43.80898","-79.36984","353,51,53"
"2688","Dufferin St At Billy Bishop Way North Side","43.73033","-79.45833","29,329"
"24309","Danforth Ave At Main St","43.68802","-79.30203","300"
"6183","Dixon Rd At Skyway Ave","43.68773","-79.58711","352,952,52"
"8749","Warden Ave At Major Mackenzie Dr East South Side","43.89149","-79.34326","68"
"23872","Petrolia Rd At Wildcat Rd","43.7781","-79.48827","107"
"1008","Warden Ave At Carlton Rd","43.86736","-79.33675","68"
"23878","Driftwood Ave At Driftwood Crt","43.76732","-79.51451","108"
"8026","Drewry Ave At Grantbrook St","43.78339","-79.43387","125"
"6016","Avenue Rd At Balmoral Ave","43.68437","-79.40066","13"
"992","Drewry Ave At Yonge St","43.78689","-79.41807","125"
"24311","Danforth Ave At Dawes Rd","43.68929","-79.29647","113,300,20"
"8594","Dovercourt Rd At Dupont St","43.66956","-79.43259","161"
"23902","Champagne Dr At Finch Ave West","43.76731","-79.47121","107"
"2651","Dufferin St At Chandos Ave","43.67138","-79.44035","29,329"
"7777","Leslie St At Ballyronan Rd","43.7494","-79.35904","51"
"4733","40 Milvan Dr","43.75357","-79.55485","36"
"1129","Coxwell Ave At Dundas St East","43.66854","-79.31739","22,322,505"
"492","Queen'S Park Cres West At Hoskin Ave","43.6656","-79.39375","94"
"5446","Parliament St At Shuter St","43.65684","-79.36485","365,508,65"
"14979","Sheppard Ave East At Don Mills Rd","43.77488","-79.34724","385,85"
"2016","Westhumber Blvd At Kipling Ave","43.72799","-79.57478","396,996,96"
"5599","Queen St East At Parliament St","43.65569","-79.36428","301,501"
"3977","585 Dixon Rd","43.69075","-79.57426","352,52"
"5169","Gary Dr At Wendell Ave West Side","43.70985","-79.524536","59"
"4002","Mt Pleasant Rd At Belsize Dr","43.70237","-79.38763","74"
"1645","Kennedy Rd At Danforth Rd North Side","43.71552","-79.26097","113"
"9504","Sheppard Ave West At Bakersfield St West Side - Downsview Park Station","43.75432","-79.48059","984,106,107,108,84,384"
"14807","Roncesvalles Ave At Marion St North Side","43.64143","-79.44709","304,504"
"15207","Mingay Ave At Major Mackenzie Dr East","43.90714","-79.27786","102"
"4229","Bloor St West At Old Mill Trail","43.64959","-79.49507","300"
"4325","Gerrard St East At Greenwood Ave","43.671","-79.32786","306,505,506"
"3430","Caledonia Rd At Raitherm Rd","43.70176","-79.46412","47"
"1527","Steeles Ave West At Petrolia Rd","43.7824","-79.49022","353,960,60"
"2994","Harbord St At Bathurst St","43.66142","-79.40989","94"
"2542","Ormont Dr At Weston Rd","43.764698","-79.54575","165"
"6150","Danforth Rd At Hubert Ave","43.71394","-79.26155","113,300"
"9241","Markham Rd At 14th Ave","43.85659","-79.25558","102"
"14166","Coxwell Station","43.68414","-79.32312","22"
"566","McCowan Rd At Elson St","43.83497","-79.27602","129"
"9282","Kipling Ave At Henley Cres","43.73059","-79.576","45,945,96"
"8166","Leslie St At Steeles Ave East South Side","43.80774","-79.3724","51"
"5979","Bathurst St At Briar Hill Ave","43.70775","-79.42689","14,7,307"
"9839","Yonge St At Lawrence Ave West - Lawrence Station","43.72529","-79.40238","320,97"
"456","Leslie St At Eastern Ave","43.66164","-79.32962","83"
"8822","Laird Dr At Vanderhoof Ave","43.71201","-79.36426","56"
"1597","Lawrence Ave East At Opposite Walkway To Ridgewood Rd","43.78622","-79.12498","354,954,54"
"8688","Guildwood Pkwy At Livingston Rd","43.74735","-79.1994","116"
"7862","75 Norfinch Dr","43.75987","-79.52882","84"
"24103","Sheppard Ave East At Brownspring Rd East Side","43.78886","-79.26201","385,85"
"1484","Vaughan Rd At Maplewood Ave South Side","43.68568","-79.42203","90"
"8101","The Bridle Path At Lawrence Ave East","43.73315","-79.36443","162"
"8547","Wilson Ave At Faywood Blvd East Side","43.73476","-79.44583","396,165,160,96"
"8503","Finch Ave East At Kennedy Rd","43.80149","-79.29616","39,339,939"
"3700","Markham Rd At Lawrence Ave East","43.76001","-79.22556","102,902"
"2428","Maybrook Dr At Passmore Ave","43.82786","-79.26167","130,42"
"2397","Finch Ave East At Bridletowne Circle (East)","43.79732","-79.31247","39,339"
"6703","Lawrence Ave East At Dinnick Cres East Side","43.72642","-79.39552","352,124,162"
"7755","Sheppard Ave West At Maxwell St","43.75415","-79.44563","84,384"
"437","King St West At Strachan Ave","43.64194","-79.41209","304,504,508"
"3302","Dufferin St At Glengrove Ave","43.7091","-79.45378","29,329"
"9062","Markham Rd At Blakemanor Blvd","43.75097","-79.22208","102,902"
"4269","Arrow Rd At Sheppard Ave West","43.73631","-79.52957","119,84"
"3245","Rathburn Rd At Birchcroft Rd","43.66185","-79.53356","48"
"477","Long Branch Loop","43.59211","-79.5437","110,123,301,501,315"
"1305","Don Mills Rd At The Donway East (North)","43.74069","-79.34419","25,325"
"873","Warden Ave At Danforth Rd South Side","43.69647","-79.27463","68,135,69,300,16"
"7482","Albion Rd At Martin Grove Rd East Side","43.74165","-79.5933","73"
"6920","Steeles Ave East At Markham Rd West Side","43.83651","-79.25219","353,953,53"
"9413","McCowan Rd At Milner Ave North Side","43.78596","-79.25649","169,302,129,130,131"
"7950","Queen St East At Ontario St","43.65516","-79.36682","301,501"
"4460","Kingston Rd At Muir Dr West Side","43.74324","-79.21249","12"
"14792","Fenmar Dr At Weston Rd West Side","43.7579","-79.54469","36"
"2412","Crosby Ave At Varsity Rd","43.66202","-79.49959","55"
